LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	DSilHand_KrevTheSkinner	DSilHand_KrevTheSkinner	GetIsID == 1	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_GallowsMeetKrev	Topic	PlayerDialogue	Custom	DSilHand_M10GMK_Topic04	FormID 0200EED4	4	DSilHand_M_DSilHand_M10GMK_0000EED4_4	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10GMK_0000EED4_4.xwm	File Not Found		What things?	What things?	Many influential and powerful  people have this curse... or "gift" as many of them say. 	Anger 50			
FFFFFFFF	DSilHand_KrevTheSkinner	DSilHand_KrevTheSkinner	GetIsID == 1	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_GallowsMeetKrev	Topic	PlayerDialogue	Custom	DSilHand_M10GMK_Topic04	FormID 0200EED4	5	DSilHand_M_DSilHand_M10GMK_0000EED4_5	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10GMK_0000EED4_5.xwm	File Not Found		What things?	What things?	If you become a Silver Hand, you will have to fight not only physically, but also politically and economically powerful people.	Neutral 50			
FFFFFFFF	DSilHand_KrevTheSkinner	DSilHand_KrevTheSkinner	GetIsID == 1	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_GallowsMeetKrev	Topic	PlayerDialogue	Custom	DSilHand_M10GMK_Topic04	FormID 0200EED4	6	DSilHand_M_DSilHand_M10GMK_0000EED4_6	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10GMK_0000EED4_6.xwm	File Not Found		What things?	What things?	After all I said, do you still want to become a Silver Hand?	Puzzled 50			
FFFFFFFF	DSilHand_KrevTheSkinner	DSilHand_KrevTheSkinner	GetIsID == 1	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_GallowsMeetKrev	Topic	PlayerDialogue	Custom	DSilHand_M10GMK_Topic03	FormID 0200E96F	1	DSilHand_M_DSilHand_M10GMK_0000E96F_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10GMK_0000E96F_1.xwm	File Not Found		I want to fight against the influence of Daedra in Skyrim.	I want to fight against the influence of Daedra in Skyrim.	This is an honor cause that every sons and daughters of Skyrim who wish to go Sovngarde one day, must fight for.	Neutral 50			
FFFFFFFF	DSilHand_KrevTheSkinner	DSilHand_KrevTheSkinner	GetIsID == 1	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_GallowsMeetKrev	Topic	PlayerDialogue	Custom	DSilHand_M10GMK_Topic03	FormID 0200E96F	2	DSilHand_M_DSilHand_M10GMK_0000E96F_2	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10GMK_0000E96F_2.xwm	File Not Found		I want to fight against the influence of Daedra in Skyrim.	I want to fight against the influence of Daedra in Skyrim.	But I have more things to say before you can join us. 	Neutral 50			
FFFFFFFF	DSilHand_KrevTheSkinner	DSilHand_KrevTheSkinner	GetIsID == 1	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_GallowsMeetKrev	Topic	PlayerDialogue	Custom	DSilHand_M10GMK_Topic02	FormID 0200E96D	1	DSilHand_M_DSilHand_M10GMK_0000E96D_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10GMK_0000E96D_1.xwm	File Not Found		I want to hunt Werewolves.	I want to hunt Werewolves.	An adventure seeker eh? We need more people like you here.	Neutral 50			
FFFFFFFF	DSilHand_KrevTheSkinner	DSilHand_KrevTheSkinner	GetIsID == 1	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_GallowsMeetKrev	Topic	PlayerDialogue	Custom	DSilHand_M10GMK_Topic02	FormID 0200E96D	2	DSilHand_M_DSilHand_M10GMK_0000E96D_2	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10GMK_0000E96D_2.xwm	File Not Found		I want to hunt Werewolves.	I want to hunt Werewolves.	But I have more things to say before you can join us. 	Neutral 50			
FFFFFFFF	DSilHand_KrevTheSkinner	DSilHand_KrevTheSkinner	GetIsID == 1	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_GallowsMeetKrev	Topic	PlayerDialogue	Custom	DSilHand_M10GMK_Topic01	FormID 0200E96B	1	DSilHand_M_DSilHand_M10GMK_0000E96B_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10GMK_0000E96B_1.xwm	File Not Found		Are you Krev the Skinner? I'm here because I want to join the Silver Hand.	Are you Krev the Skinner? I'm here because I want to join the Silver Hand.	Yes I'm! Welcome! You did well against the frost troll on the Cold Rock Pass. Congratulations! You proceed well on our initiation.	Happy 50			
FFFFFFFF	DSilHand_KrevTheSkinner	DSilHand_KrevTheSkinner	GetIsID == 1	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_GallowsMeetKrev	Topic	PlayerDialogue	Custom	DSilHand_M10GMK_Topic01	FormID 0200E96B	2	DSilHand_M_DSilHand_M10GMK_0000E96B_2	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10GMK_0000E96B_2.xwm	File Not Found		Are you Krev the Skinner? I'm here because I want to join the Silver Hand.	Are you Krev the Skinner? I'm here because I want to join the Silver Hand.	But, before we proceed, I have a question. Why do you want to join the Silver Hands?	Neutral 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSIlHand_M10_GallowsAfterTroll	Topic	PlayerDialogue	Custom	DSIlHand_M10GAT_Topic01	FormID 0200DEA3	1	DSilHand_M_DSIlHand_M10GAT_0000DEA3_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSIlHand_M10GAT_0000DEA3_1.xwm	File Not Found		I killed the Toll in Cold Rock Pass. Here is its Skull.	I killed the Toll in Cold Rock Pass. Here is its Skull.	I know you would be able to do it. Go talk to "Krev the Skinner", our leader. He is inside, on the main Hall. Go talk to him. Good Luck!	Happy 70			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic13	FormID 02009DFA	1	DSilHand_M_DSilHand_M10GG__00009DFA_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DFA_1.xwm	File Not Found		Interesting, but I must be going now...	So, goodbye. I must be going.	Good look out there. May the divines and Ysgramor guide your path. 	Neutral 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic12	FormID 02009DF9	1	DSilHand_M_DSilHand_M10GG__00009DF9_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DF9_1.xwm	File Not Found		I don't want to get involved on this...	I don't want to get involved on this...	Good look out there. May the divines and Ysgramor guide your path. 	Neutral 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic11	FormID 02009DF3	1	DSilHand_M_DSilHand_M10GG__00009DF3_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DF3_1.xwm	File Not Found		What enemies?	What enemies?	The Companions in Whiterun...	Disgust 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic10	FormID 02009DF0	1	DSilHand_M_DSilHand_M10GG__00009DF0_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DF0_1.xwm	File Not Found		What should I do to join?	What should I do to join?	Go to Cold Rock Pass and kill the Frost Troll that is living there, the bigger one, and come back with a proof of your hunt. Than we may talk again.	Neutral 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic10	FormID 02009DF0	2	DSilHand_M_DSilHand_M10GG__00009DF0_2	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DF0_2.xwm	File Not Found		What should I do to join?	What should I do to join?	If  you are unable to kill that frost troll, you will be unable to kill werewolves anyway.	Neutral 50		This conversation starts up the next quest stage	
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic09	FormID 02009DF5	1	DSilHand_M_DSilHand_M10GG__00009DF5_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DF5_1.xwm	File Not Found		Your group seem to be just a band of smugglers thieves!	You group seems to be just smugglers thieves!	So get you of here before I kill you.	Anger 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic08	FormID 02009DF4	1	DSilHand_M_DSilHand_M10GG__00009DF4_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DF4_1.xwm	File Not Found		I want to become a Werewolf.	I want to become a Werewolf.	So get you of here before I kill you.	Anger 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic06	FormID 02009DF6	1	DSilHand_M_DSilHand_M10GG__00009DF6_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DF6_1.xwm	File Not Found		I want to join the Companions!	I want to join the Companions!	So get you of here before I kill you.	Neutral 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic05	FormID 02009DF1	1	DSilHand_M_DSilHand_M10GG__00009DF1_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DF1_1.xwm	File Not Found		Your group seems to be outcast...	You seems to be outcast...	That's because we have powerful enemies out there...	Disgust 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic04	FormID 02009DEE	1	DSilHand_M_DSilHand_M10GG__00009DEE_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DEE_1.xwm	File Not Found		Can I join the Silver Hand?	Can I join the Silver Hand?	That is not a simple question. As I said, our group hunts and is persecuted by powerful enemies. 	Neutral 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic04	FormID 02009DEE	2	DSilHand_M_DSilHand_M10GG__00009DEE_2	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DEE_2.xwm	File Not Found		Can I join the Silver Hand?	Can I join the Silver Hand?	First we have to know if you are trustful and worth joining us. Therefore, you must complete an initiation task.	Neutral 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic03	FormID 02009DE7	1	DSilHand_M_DSilHand_M10GG__00009DE7_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DE7_1.xwm	File Not Found		Who are you?	Who are you?	We are the Silver Hand. We are werewolf hunters.	Neutral 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	Custom	DSilHand_M10GG_Topic02	FormID 02009DE5	1	DSilHand_M_DSilHand_M10GG__00009DE5_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DE5_1.xwm	File Not Found		I'm just passing by...	I'm just passing by...	So get out of here!	Anger 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	--	NordRace	MaleCommoner	DSilHand_M10SilverHunt	DSilHand_M10_GallowsGreetings	Topic	PlayerDialogue	ForceGreet	DSilHand_M10GG_Topic01	FormID 02009DE3	1	DSilHand_M_DSilHand_M10GG__00009DE3_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M10GG__00009DE3_1.xwm	File Not Found		...	...	Stop right there. What do you want?	Neutral 50			
FFFFFFFF	DSilHand_HaknrmEbonFingers	DSilHand_HaknrmEbonFingers	--	NordRace	MaleBrute	DSilHand_M10SilverHunt	DSilHand_M10_Driftshade	Topic	PlayerDialogue	Custom	DSilHand_M10Ds_Topic04	FormID 02009DE2	1	DSilHand_M_DSilHand_M10Ds__00009DE2_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleBrute\DSilHand_M_DSilHand_M10Ds__00009DE2_1.xwm	File Not Found		Can I join the Silver Hand?	Can I join the Silver Hand?	It is not an easy task. But if you want to know if you are worth, go to Gallows Rock.	Neutral 50			
FFFFFFFF	DSilHand_HaknrmEbonFingers	DSilHand_HaknrmEbonFingers	--	NordRace	MaleBrute	DSilHand_M10SilverHunt	DSilHand_M10_Driftshade	Topic	PlayerDialogue	Custom	DSilHand_M10Ds_Topic03	FormID 02009DE0	1	DSilHand_M_DSilHand_M10Ds__00009DE0_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleBrute\DSilHand_M_DSilHand_M10Ds__00009DE0_1.xwm	File Not Found		Wait...Who are you?	Wait...Who are you?	I'm a Silver Hand. We are werewolf hunters.	Neutral 50			
FFFFFFFF	DSilHand_HaknrmEbonFingers	DSilHand_HaknrmEbonFingers	--	NordRace	MaleBrute	DSilHand_M10SilverHunt	DSilHand_M10_Driftshade	Topic	PlayerDialogue	Custom	DSilHand_M10Ds_Topic02	FormID 0200987B	1	DSilHand_M_DSilHand_M10Ds__0000987B_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleBrute\DSilHand_M_DSilHand_M10Ds__0000987B_1.xwm	File Not Found		I'm just passing by...	I'm just passing by...	So get out of here!	Anger 50			
FFFFFFFF	DSilHand_HaknrmEbonFingers	DSilHand_HaknrmEbonFingers	--	NordRace	MaleBrute	DSilHand_M10SilverHunt	DSilHand_M10_Driftshade	Topic	PlayerDialogue	Custom	DSilHand_M10Ds_Topic01	FormID 02009879	1	DSilHand_M_DSilHand_M10Ds__00009879_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleBrute\DSilHand_M_DSilHand_M10Ds__00009879_1.xwm	File Not Found		...	...	Stop right there. What do you want?	Anger 50		The Guard should start the conversation	
FFFFFFFF	DSilHand_IrrokasHeadTorn	DSilHand_IrrokasHeadTorn	--	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_DrunkenHuntsman	Topic	PlayerDialogue	Custom	DSilHand_M10DH_Topic02	FormID 02009878	1	DSilHand_M_DSilHand_M10DH__00009878_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10DH__00009878_1.xwm	File Not Found		What are you talking about? Dogs? Daedra? I can't understand...	What are you talking about? I can't understand...	I can sense the presence of evil daedra here in this city. Go to Gallows Rock, if you want to know the truth.	Disgust 50		ok	
FFFFFFFF	DSilHand_IrrokasHeadTorn	DSilHand_IrrokasHeadTorn	--	NordRace	MaleNord	DSilHand_M10SilverHunt	DSilHand_M10_DrunkenHuntsman	Topic	PlayerDialogue	Custom	DSilHand_M10DH_Topic01	FormID 02009875	1	DSilHand_M_DSilHand_M10DH__00009875_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleNord\DSilHand_M_DSilHand_M10DH__00009875_1.xwm	File Not Found		You seems worried about something...	You seems worried about something...	I can smell a dirty wolf's stink in this city... My senses do not fool me. There is daedric influence nearby.	Disgust 50		ok	
