LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	GetIsID == 1	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	DSilHand_M60_FjolPlans	Topic	PlayerDialogue	Custom	DSilHand_M60FP_Topic03	FormID 02025824	3	DSilHand_M_DSilHand_M60FP__00025824_3	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M_DSilHand_M60FP__00025824_3.xwm	File Not Found		Yes… many brothers  have fallen, including our leader Krev...	Yes... many brothers  have fallen, including our leader Krev...	And about the Companions... How many of them were werewolves?	Puzzled 70			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	GetIsID == 1	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	DSilHand_M60_FjolPlans	Topic	PlayerDialogue	Custom	DSilHand_M60FP_Topic02	FormID 0202581F	1	DSilHand_M_DSilHand_M60FP__0002581F_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M_DSilHand_M60FP__0002581F_1.xwm	File Not Found		The companions have just attacked Gallows Rock. But we defeated them...	The companions have just attacked Gallows Rock. But we defeated them...	By the nine!  Did we had many casualties?	Surprise 60			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	GetIsID == 1	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	DSilHand_M60_FjolPlans	Topic	PlayerDialogue	Custom	DSilHand_M60FP_Topic01	FormID 0202581D	1	DSilHand_M_DSilHand_M60FP__0002581D_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M_DSilHand_M60FP__0002581D_1.xwm	File Not Found		Fjol!	Fjol!	Come on in. What brings you here?	Happy 50			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	GetIsID == 1	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	DSilHand_M60_FjolParticular	Topic	PlayerDialogue	Custom	DSilHand_M60FPt_Topic02	FormID 0202582E	1	DSilHand_M_DSilHand_M60FPt_0002582E_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M_DSilHand_M60FPt_0002582E_1.xwm	File Not Found		Yes, I accept!	Yes, I accept!	Now you are officially an Stronghold Chief, and the second on the succession line of our group. Congratulations! Please, accept these gifts.	Neutral 50			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	GetIsID == 1	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	DSilHand_M60_FjolParticular	Topic	PlayerDialogue	Custom	DSilHand_M60FPt_Topic01	FormID 0202582C	1	DSilHand_M_DSilHand_M60FPt_0002582C_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M_DSilHand_M60FPt_0002582C_1.xwm	File Not Found		...	...	And as a reward for the bravery and efforts annihilating wolfes, I offer you the leadership of the Gallows Rock fort. Do you accept?	Neutral 50			
FFFFFFFF	DSilHand_Senaar	DSilHand_Senaar	GetIsID == 1	KhajiitRace	MaleKhajiit	DSilHand_M60Retaliation	DSilHand_M60_Sennar	Topic	PlayerDialogue	Custom	DSilHand_M60SE_Topic03	FormID 02025819	1	DSilHand_M_DSilHand_M60SE__00025819_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleKhajiit\DSilHand_M_DSilHand_M60SE__00025819_1.xwm	File Not Found		I'll notify him!	I'll notify him!	Good! We will be taking care of things here. We must clean up this mess, rebuild our defenses,  and make the proper funerals.	Happy 50			
FFFFFFFF	DSilHand_Senaar	DSilHand_Senaar	GetIsID == 1	KhajiitRace	MaleKhajiit	DSilHand_M60Retaliation	DSilHand_M60_Sennar	Topic	PlayerDialogue	Custom	DSilHand_M60SE_Topic03	FormID 02025819	2	DSilHand_M_DSilHand_M60SE__00025819_2	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleKhajiit\DSilHand_M_DSilHand_M60SE__00025819_2.xwm	File Not Found		I'll notify him!	I'll notify him!	Fjol will tell us the next steps.	Neutral 50			
FFFFFFFF	DSilHand_Senaar	DSilHand_Senaar	--	KhajiitRace	MaleKhajiit	DSilHand_M60Retaliation	DSilHand_M60_Sennar	Topic	PlayerDialogue	Custom	DSilHand_M60SE_Topic02	FormID 0202581A	1	DSilHand_M_DSilHand_M60SE__0002581A_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleKhajiit\DSilHand_M_DSilHand_M60SE__0002581A_1.xwm	File Not Found		Any idea did they decide to attack us?	Any idea did they decide to attack us?	We were waiting to be attacked in retaliation to Farkas and Njada's death. But they attacked sooner than we expected.	Anger 70			
FFFFFFFF	DSilHand_Senaar	DSilHand_Senaar	--	KhajiitRace	MaleKhajiit	DSilHand_M60Retaliation	DSilHand_M60_Sennar	Topic	PlayerDialogue	Custom	DSilHand_M60SE_Topic02	FormID 0202581A	2	DSilHand_M_DSilHand_M60SE__0002581A_2	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleKhajiit\DSilHand_M_DSilHand_M60SE__0002581A_2.xwm	File Not Found		Any idea did they decide to attack us?	Any idea did they decide to attack us?	Anyway, we had an important victory tonight. Krev must be proud of all of us now. Listen, Fjol needs to be notified of what happened. 	Happy 40			
FFFFFFFF	DSilHand_Senaar	DSilHand_Senaar	--	KhajiitRace	MaleKhajiit	DSilHand_M60Retaliation	DSilHand_M60_Sennar	Topic	PlayerDialogue	Custom	DSilHand_M60SE_Topic02	FormID 0202581A	3	DSilHand_M_DSilHand_M60SE__0002581A_3	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleKhajiit\DSilHand_M_DSilHand_M60SE__0002581A_3.xwm	File Not Found		Any idea did they decide to attack us?	Any idea did they decide to attack us?	Since he was the second in charge, he must claim our leadership now. 	Puzzled 50			
FFFFFFFF	DSilHand_Senaar	DSilHand_Senaar	GetIsID == 1	KhajiitRace	MaleKhajiit	DSilHand_M60Retaliation	DSilHand_M60_Sennar	Topic	PlayerDialogue	Custom	DSilHand_M60SE_Topic01	FormID 02024D52	1	DSilHand_M_DSilHand_M60SE__00024D52_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleKhajiit\DSilHand_M_DSilHand_M60SE__00024D52_1.xwm	File Not Found		Its's done...	Its's done...	Yes, we did it, we won the battle... But we lost our Leader, Krev. May his soul rest in peace in Sovngarde.	Sad 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	GetIsID == 1	NordRace	MaleCommoner	DSilHand_M60Retaliation	DSilHand_M60_GallowsGuard	Topic	PlayerDialogue	Custom	DSilHand_M60GG_Topic02	FormID 0201C14C	1	DSilHand_M_DSilHand_M60GG__0001C14C_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M60GG__0001C14C_1.xwm	File Not Found		And what about you?	And what about you?	I'll be fine... I have a healing potion... You must hurry inside help our brothers...	Neutral 50			
FFFFFFFF	DSilHand_KylmirShadeSkinner	DSilHand_KylmirShadeSkinner	GetIsID == 1	NordRace	MaleCommoner	DSilHand_M60Retaliation	DSilHand_M60_GallowsGuard	Topic	PlayerDialogue	Custom	DSilHand_M60GG_Topic01	FormID 0201C14A	1	DSilHand_M_DSilHand_M60GG__0001C14A_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleCommoner\DSilHand_M_DSilHand_M60GG__0001C14A_1.xwm	File Not Found		What happened?	What happened?	Companions... th-they came sneaky, assault the fort. They released those beasts on the cages... Please brother... avenge our shed blood.... ohhh	Neutral 50			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	--	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	(none)	Scene	SceneDialogue	Custom		FormID 02030A69	1	DSilHand_M60Retaliation__00030A69_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M60Retaliation__00030A69_1.xwm	File Not Found				Listen brothers of Hunt! We just had a victory over the Companions. They assaulted Gallows Rock, but we were able to defeat them!	Happy 50			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	--	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	(none)	Scene	SceneDialogue	Custom		FormID 02030A69	2	DSilHand_M60Retaliation__00030A69_2	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M60Retaliation__00030A69_2.xwm	File Not Found				Three members of the circle have fallen, including Aela and Skjor.	Neutral 50			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	--	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	(none)	Scene	SceneDialogue	Custom		FormID 02030A69	3	DSilHand_M60Retaliation__00030A69_3	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M60Retaliation__00030A69_3.xwm	File Not Found				 Unfortunately our leader Krev have perished in the battle. 	Neutral 50			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	--	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	(none)	Scene	SceneDialogue	Custom		FormID 02030A69	4	DSilHand_M60Retaliation__00030A69_4	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M60Retaliation__00030A69_4.xwm	File Not Found				He guided us for our these years, and turned the Silver Hands stronger than ever.	Neutral 50			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	--	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	(none)	Scene	SceneDialogue	Custom		FormID 02030A69	5	DSilHand_M60Retaliation__00030A69_5	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M60Retaliation__00030A69_5.xwm	File Not Found				Now we celebrate for the honor of his name, and his glorious entrance to Sovngarde!	Neutral 50			
FFFFFFFF	DSilHand_Fjol	DSilHand_Fjol	--	NordRace	MaleEvenTonedAccented	DSilHand_M60Retaliation	(none)	Scene	SceneDialogue	Custom		FormID 02030A66	1	DSilHand_M60Retaliation__00030A66_1	Data\Sound\Voice\DawnOfTheSilverHand.esp\MaleEvenTonedAccented\DSilHand_M60Retaliation__00030A66_1.xwm	File Not Found				Listen to brothers! We have important news from Gallows Rock!	Neutral 50			
